סמל רשות,מספר סידורי,שם רשות מקומית,שטח שיפוט (דונם),שטח תפוס על ידי לוחות סולאריים (דונם),מספר מבנים,שטח גגות כולל (דונם),שטח פוטנציאל שנמצא מתאים לסולארי (דונם),שטח לא פנוי (דונם),הספק מותקן מוערך קיים (MW),אחוז מימוש,הספק פוטנציאל מוערך (MW),סיווג שימוש,הערות
473,145,אבו סנאן,6455.3,5.4,8,7.6,3.1,1.5,0.8,63,0.4,תעשייה,usg code is main usage
473,145,אבו סנאן,6455.3,0,1,0.2,0.1,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
473,145,אבו סנאן,6455.3,0.2,64,22.7,11.5,0.3,0,1.7,1.6,"מסחר, משרדים ותיירות",usg code is main usage
473,145,אבו סנאן,6455.3,0,3,1.2,0.8,0,0,0,0.1,חקלאות,usg code is main usage
473,145,אבו סנאן,6455.3,0,20,4.3,1.9,0,0,0.3,0.3,אחר,usg code is main usage
2200,146,דימונה,223234,4.3,118,57.1,28.4,4,0.6,13.2,4.1,ציבורי,usg code is main usage
2200,146,דימונה,223234,1.4,28,18.9,10.1,1.4,0.2,12.3,1.4,ממשלתי,"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,2.8,16,13.4,5.8,2.6,0.4,32.3,0.8,תחבורה,"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,0,1,0.5,0.3,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,0.1,62,19.6,9.9,0,0,1.1,1.4,שירותי דת,"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,0,3,1,0.4,0,0,0,0.1,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,0,7,3.2,1.7,0,0,0.3,0.2,רפואה,"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,20,240,155.9,70.1,16.4,2.9,22.2,10,רשות מקומית,usg code is main usage
2200,146,דימונה,223234,12.7,168,102.5,45.6,10.2,1.8,21.8,6.5,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,7.3,67,51.2,23,6.2,1,24.1,3.3,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,21.1,2665,816.5,316.9,8.9,3,6.2,45.3,מגורים,usg code is main usage
2200,146,דימונה,223234,20.6,2388,652.8,259.4,5.8,2.9,7.3,37.1,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,0.5,189,116.9,45.9,0.4,0.1,1.2,6.6,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,0,69,36,9.2,1.6,0,0,1.3,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,0,19,10.8,2.4,1,0,0,0.3,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
2200,146,דימונה,223234,5.5,61,107.1,71.4,4.4,0.8,7.2,10.2,תעשייה,usg code is main usage
2200,146,דימונה,223234,3.7,7,4.1,2.8,0,0.5,56.9,0.4,תשתיות ומתקנים הנדסיים,usg code is main usage
2200,146,דימונה,223234,19.3,122,119,51.7,16.8,2.8,27.2,7.4,"מסחר, משרדים ותיירות",usg code is main usage
2200,146,דימונה,223234,0.1,1,0.1,0.1,0,0,67.7,0,חקלאות,usg code is main usage
2200,146,דימונה,223234,0,53,13.1,5,0,0,0.2,0.7,אחר,usg code is main usage
492,147,דיר חנא,8918,0,16,11,5.7,0.1,0,0,0.8,ציבורי,usg code is main usage
492,147,דיר חנא,8918,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,4,0.8,0.4,0,0,0,0.1,תחבורה,"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,3,4.4,1.6,0,0,0,0.2,שירותי דת,"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,1,0.4,0.2,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,7,2,0.9,0,0,0,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0.3,34,22.3,10.3,0.3,0,2.6,1.5,רשות מקומית,usg code is main usage
492,147,דיר חנא,8918,0.3,21,16.4,7.4,0.3,0,3.5,1.1,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,13,6,2.9,0,0,0,0.4,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0.3,1418,298.7,107.6,3.7,0,0.2,15.4,מגורים,usg code is main usage
492,147,דיר חנא,8918,0.2,1048,214.1,78.6,2.4,0,0.3,11.2,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,354,80.1,27.6,1.2,0,0.1,3.9,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,16,4.5,1.4,0.1,0,0,0.2,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
492,147,דיר חנא,8918,0,8,4.8,2.6,0,0,0.3,0.4,תעשייה,usg code is main usage
492,147,דיר חנא,8918,0,0,0,0,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
492,147,דיר חנא,8918,0,5,1.1,0.4,0,0,0,0.1,"מסחר, משרדים ותיירות",usg code is main usage
492,147,דיר חנא,8918,0,5,1.2,0.5,0,0,0,0.1,חקלאות,usg code is main usage
492,147,דיר חנא,8918,0.7,30,7.3,3.6,0,0.1,16.5,0.5,אחר,usg code is main usage
7700,148,עפולה,29659.2,7.7,208,97.3,47.9,6.3,1.1,13.8,6.8,ציבורי,usg code is main usage
7700,148,עפולה,29659.2,0,12,4.8,2.9,0,0,0,0.4,ממשלתי,"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,3.3,36,16,7.4,1.9,0.5,30.8,1.1,תחבורה,"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,0.7,25,10.6,5,0.7,0.1,12.8,0.7,אקדמיה,"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,0.7,75,21.9,9.8,0.7,0.1,7,1.4,שירותי דת,"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,0,17,5.8,3,0,0,0.7,0.4,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,2.9,43,38.1,19.9,2.9,0.4,12.8,2.8,רפואה,"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,25,389,199.2,98.1,16.5,3.6,20.3,14,רשות מקומית,usg code is main usage
7700,148,עפולה,29659.2,21.3,327,159.1,76.4,13.9,3,21.8,10.9,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,3.7,57,39.1,21.3,2.6,0.5,14.7,3,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,38.4,3513,1099.5,458.7,30.3,5.5,7.7,65.5,מגורים,usg code is main usage
7700,148,עפולה,29659.2,37.2,2786,806.4,357.9,21.7,5.3,9.4,51.1,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,1.2,329,122,45.1,1.1,0.2,2.6,6.4,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,0,265,106.9,34.5,3.7,0,0,4.9,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,0,133,64.2,21.3,3.9,0,0,3,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
7700,148,עפולה,29659.2,54.8,112,175.5,78.7,45.6,7.8,41,11.2,תעשייה,usg code is main usage
7700,148,עפולה,29659.2,0,1,0.4,0.2,0,0,5.1,0,תשתיות ומתקנים הנדסיים,usg code is main usage
7700,148,עפולה,29659.2,45.3,452,269,121.7,40.2,6.5,27.1,17.4,"מסחר, משרדים ותיירות",usg code is main usage
7700,148,עפולה,29659.2,0,1,0.1,0,0,0,0,0,חקלאות,usg code is main usage
7700,148,עפולה,29659.2,1,97,27.6,12.1,0.8,0.1,7.6,1.7,אחר,usg code is main usage
9700,149,הוד השרון,19216.1,3.8,88,37,15.3,2,0.5,20,2.2,ציבורי,usg code is main usage
9700,149,הוד השרון,19216.1,2.3,10,10.3,3.9,1.1,0.3,36.8,0.6,ממשלתי,"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,0.2,9,3.3,1.8,0,0,11.2,0.3,תחבורה,"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,0.4,9,4.2,2.5,0,0.1,14.6,0.4,אקדמיה,"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,0,34,8.4,3.5,0,0,0,0.5,שירותי דת,"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,0,1,0.1,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,0.9,25,10.8,3.6,0.9,0.1,20.1,0.5,רפואה,"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,9.9,326,141.5,59,9.9,1.4,14.4,8.4,רשות מקומית,usg code is main usage
9700,149,הוד השרון,19216.1,9.7,261,117.4,47.5,9.8,1.4,16.9,6.8,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,0.3,62,22.1,10.4,0.2,0,2.4,1.5,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,13.7,4332,1286.2,442.8,40.3,2,3,63.3,מגורים,usg code is main usage
9700,149,הוד השרון,19216.1,12.4,3771,1004.6,380.7,23.8,1.8,3.2,54.4,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,1.2,243,99.3,30,4,0.2,3.9,4.3,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,0,199,94.3,17.6,6.2,0,0,2.5,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,0,119,88,14.6,6.3,0,0,2.1,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
9700,149,הוד השרון,19216.1,4,69,82.1,49.7,3.8,0.6,7.4,7.1,תעשייה,usg code is main usage
9700,149,הוד השרון,19216.1,0,3,0.7,0.4,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
9700,149,הוד השרון,19216.1,10.8,196,158.1,61,13.2,1.5,15.1,8.7,"מסחר, משרדים ותיירות",usg code is main usage
9700,149,הוד השרון,19216.1,2.9,42,14.8,5,3,0.4,36.5,0.7,חקלאות,usg code is main usage
9700,149,הוד השרון,19216.1,0.4,114,31.6,11.2,0.7,0.1,3.2,1.6,אחר,usg code is main usage
65,150,מגדל,11627.8,1.1,30,19.2,10.9,1.1,0.2,8.9,1.6,ציבורי,usg code is main usage
65,150,מגדל,11627.8,0.9,8,9.3,5.2,0.9,0.1,15.4,0.7,ממשלתי,"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0,5,2.2,1.4,0,0,0,0.2,תחבורה,"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0.1,3,0.7,0.3,0.1,0,20,0,שירותי דת,"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0.1,12,5.6,3.2,0.1,0,1.7,0.5,רפואה,"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,1,22,7.3,3.4,0.5,0.1,23.4,0.5,רשות מקומית,usg code is main usage
65,150,מגדל,11627.8,1,10,3.8,1.7,0.5,0.1,37.8,0.2,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0,9,2.5,1,0,0,0,0.1,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,2.1,436,90.4,38.3,0.6,0.3,5.1,5.5,מגורים,usg code is main usage
65,150,מגדל,11627.8,2,414,83.7,35.4,0.6,0.3,5.4,5.1,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0,21,6.3,2.7,0,0,1,0.4,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0,1,0.4,0.2,0,0,0,0,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
65,150,מגדל,11627.8,0,0,0,0,0,0,0,0,תעשייה,usg code is main usage
65,150,מגדל,11627.8,0,1,0.3,0.2,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
65,150,מגדל,11627.8,0.7,64,21.8,9.7,0.7,0.1,6.6,1.4,"מסחר, משרדים ותיירות",usg code is main usage
65,150,מגדל,11627.8,0,2,1.1,0.4,0,0,0,0.1,חקלאות,usg code is main usage
65,150,מגדל,11627.8,0,16,2.9,1.4,0,0,1.5,0.2,אחר,usg code is main usage
531,151,עראבה,8398.6,0,20,8.9,3.3,0,0,0,0.5,ציבורי,usg code is main usage
531,151,עראבה,8398.6,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,4,1.8,0.6,0,0,0,0.1,תחבורה,"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,13,6.5,2.5,0,0,0,0.4,שירותי דת,"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,3,0.6,0.2,0,0,0,0,רפואה,"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,1.5,106,53.2,26.4,1.4,0.2,5.4,3.8,רשות מקומית,usg code is main usage
531,151,עראבה,8398.6,1.5,93,45.8,22.3,1.4,0.2,6.3,3.2,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,13,7.5,4.1,0,0,0,0.6,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,1.8,3493,801.7,287.7,10.4,0.3,0.6,41.1,מגורים,usg code is main usage
531,151,עראבה,8398.6,1.5,2705,597.1,217.9,7,0.2,0.7,31.1,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0.3,764,196.6,66.7,3.2,0,0.4,9.5,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,24,8.1,3.1,0.1,0,0,0.4,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
531,151,עראבה,8398.6,0,33,15.4,8.2,0,0,0,1.2,תעשייה,usg code is main usage
531,151,עראבה,8398.6,0,2,2.2,1.8,0,0,0,0.3,תשתיות ומתקנים הנדסיים,usg code is main usage
531,151,עראבה,8398.6,0.1,64,20.2,9.3,0.2,0,1,1.3,"מסחר, משרדים ותיירות",usg code is main usage
531,151,עראבה,8398.6,0,5,1.5,0.6,0,0,0,0.1,חקלאות,usg code is main usage
531,151,עראבה,8398.6,0.1,148,39.8,17.8,0.3,0,0.5,2.5,אחר,usg code is main usage
9600,152,קרית ים,11338.9,0.4,60,33.5,14.9,0.5,0.1,2.7,2.1,ציבורי,usg code is main usage
9600,152,קרית ים,11338.9,0,6,9.5,4.1,0,0,0,0.6,ממשלתי,"usg code is secondary usage, which is included in main usage"
9600,152,קרית ים,11338.9,0,2,0.4,0.2,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
9600,152,קרית ים,11338.9,0.4,1,0.3,0.2,0,0.1,70.1,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
9600,152,קרית ים,11338.9,0,31,11.9,5.6,0.1,0,0,0.8,שירותי דת,"usg code is secondary usage, which is included in main usage"
9600,152,קרית ים,11338.9,0,6,4.9,1.8,0.4,0,0,0.3,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
9600,152,קרית ים,11338.9,0,14,6.5,3,0,0,0,0.4,רפואה,"usg code is secondary usage, which is included in main usage"
9600,152,קרית ים,11338.9,7.9,158,89.3,36.3,7.8,1.1,17.8,5.2,רשות מקומית,usg code is main usage
9600,152,קרית ים,11338.9,6.3,100,64.9,26.5,6.1,0.9,19.2,3.8,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
9600,152,קרית ים,11338.9,1.6,50,23.2,9.3,1.7,0.2,14.4,1.3,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
